station,ax,ay,az,bx,by,bz
5.200000000000000000e+01,4.091667170103424667e+01,1.160891260065220365e+01,1.711392405063291022e+01,4.323107758085506447e+01,3.434808763171046309e+01,2.868459504290956730e+01
5.300000000000000000e+01,4.104892011998394707e+01,1.188259480258542311e+01,1.744303797468354489e+01,4.292132175971367047e+01,3.501540628201893668e+01,2.891151071369778336e+01
5.400000000000000000e+01,4.117940951008054640e+01,1.215800971354731352e+01,1.777215189873417600e+01,4.260151819624819325e+01,3.568043360801057418e+01,2.913136081061161420e+01
5.500000000000000000e+01,4.130812519416257089e+01,1.243514633634434574e+01,1.810126582278480711e+01,4.227167466337137824e+01,3.634302110539574926e+01,2.934431810222044490e+01
5.600000000000000000e+01,4.143505256243707180e+01,1.271399356674297465e+01,1.843037974683544178e+01,4.193180109748310258e+01,3.700302009179184637e+01,2.955056625603562992e+01
5.700000000000000000e+01,4.156017707320265231e+01,1.299454019387593462e+01,1.875949367088607644e+01,4.158190960432370531e+01,3.766028173788155442e+01,2.975029954809440014e+01
5.800000000000000000e+01,4.168348425357010711e+01,1.327677490065325294e+01,1.908860759493671111e+01,4.122201446438276662e+01,3.831465709869201675e+01,2.994372255576952568e+01
5.900000000000000000e+01,4.180495970018059637e+01,1.356068626417781964e+01,1.941772151898734222e+01,4.085213213786130382e+01,3.896599714498866973e+01,3.013104983429044026e+01
6.000000000000000000e+01,4.192458907992133277e+01,1.384626275616568591e+01,1.974683544303797333e+01,4.047228126918512459e+01,3.961415279477740370e+01,3.031250557748732177e+01
6.100000000000000000e+01,4.204235813063881011e+01,1.413349274337090300e+01,2.007594936708860800e+01,4.008248269106756112e+01,4.025897494490854456e+01,3.048832326329456066e+01
6.200000000000000000e+01,4.215825266184943843e+01,1.442236448801502391e+01,2.040506329113923911e+01,3.968275942811963830e+01,4.090031450277651004e+01,3.065874528457415238e+01
6.300000000000000000e+01,4.227225855544767086e+01,1.471286614822114203e+01,2.073417721518987378e+01,3.927313670000587109e+01,4.153802241810856088e+01,3.082402256584276756e+01
6.400000000000000000e+01,4.238436176641143760e+01,1.500498577845254999e+01,2.106329113924050489e+01,3.885364192414403561e+01,4.217194971483612420e+01,3.098441416650851465e+01
6.500000000000000000e+01,4.249454832350507161e+01,1.529871132995590877e+01,2.139240506329113600e+01,3.842430471794730806e+01,4.280194752304242201e+01,3.114018687124475804e+01
6.600000000000000000e+01,4.260280432997954847e+01,1.559403065120901388e+01,2.172151898734177422e+01,3.798515690060725802e+01,4.342786711097970453e+01,3.129161476814873311e+01
6.700000000000000000e+01,4.270911596426997647e+01,1.589093148837301683e+01,2.205063291139240533e+01,3.753623249441628928e+01,4.404955991714962238e+01,3.143897881535189143e+01
6.800000000000000000e+01,4.281346948069047897e+01,1.618940148574925075e+01,2.237974683544304000e+01,3.707756772562811420e+01,4.466687758244016493e+01,3.158256639676738331e+01
6.900000000000000000e+01,4.291585121012628434e+01,1.648942818624044548e+01,2.270886075949367111e+01,3.660920102485523842e+01,4.527967198231258550e+01,3.172267086767700661e+01
7.000000000000000000e+01,4.301624756072306610e+01,1.679099903181650433e+01,2.303797468354430222e+01,3.613117302700208455e+01,4.588779525903176193e+01,3.185959109087619012e+01
7.100000000000000000e+01,4.311464501857349063e+01,1.709410136398471636e+01,2.336708860759493689e+01,3.564352657073278152e+01,4.649109985393317146e+01,3.199363096411051899e+01
7.200000000000000000e+01,4.321103014840092982e+01,1.739872242426438831e+01,2.369620253164556800e+01,3.514630669747285907e+01,4.708943853972008498e+01,3.212509893955090234e+01
7.300000000000000000e+01,4.330538959424035994e+01,1.770484935466593512e+01,2.402531645569620267e+01,3.463956064994361839e+01,4.768266445278413812e+01,3.225430753606730860e+01
7.400000000000000000e+01,4.339771008011632603e+01,1.801246919817438297e+01,2.435443037974683378e+01,3.412333787022878084e+01,4.827063112554264279e+01,3.238157284507219202e+01
7.500000000000000000e+01,4.348797841071808534e+01,1.832156889923724208e+01,2.468354430379746844e+01,3.359768999737249118e+01,4.885319251878597413e+01,3.250721403071499083e+01
7.600000000000000000e+01,4.357618147207176662e+01,1.863213530425679920e+01,2.501265822784810311e+01,3.306267086450824877e+01,4.943020305402825443e+01,3.263155282521800871e+01
7.700000000000000000e+01,4.366230623220954499e+01,1.894415516208671946e+01,2.534177215189873422e+01,3.251833649551826255e+01,5.000151764585462644e+01,3.275491302015165473e+01
7.800000000000000000e+01,4.374633974183589658e+01,1.925761512453301805e+01,2.567088607594936533e+01,3.196474510122273216e+01,5.056699173425850802e+01,3.287761995445338670e+01
7.900000000000000000e+01,4.382826913499079780e+01,1.957250174685936628e+01,2.600000000000000000e+01,3.140195707509897005e+01,5.112648131696177956e+01,3.300000000000000000e+01
